"Family","Genus","Species","CTmax","CTmin","Lat_max","Long_max","Lat_min","Long_min","CTmax_Tmax","CTmax_Tmin","CTmax_Tmean","CTmax_STR","CTmin_Tmax","CTmin_Tmin","CTmin_Tmean","CTmin_STR","Group","CTrange","Chelsa_STmax","Chelsa_STmin","Chelsa_STR","Temp_block"
"Phyllostomidae","Anoura","caudifer",35,26,-19.07,-44.19,-19.07,-44.19,29.58,11.49,22.29,18.08,29.58,11.49,22.29,18.08,"Mammal",9,25.4566666666667,19.8933333333333,5.5633333333334,"Block_18"
"Phyllostomidae","Artibeus","cinereus",34,28,16.06,-94.6,16.06,-94.6,33.75,20.17,27.91,13.58,33.75,20.17,27.91,13.58,"Mammal",6,30.52,23.1966666666667,7.3233333333333,"Block_1"
"Phyllostomidae","Artibeus","jamaicensis",35,25,-20.05,-56.47,-20.05,-56.47,32.2,15.08,25.09,17.12,32.2,15.08,25.09,17.12,"Mammal",10,27.83,23.9333333333333,3.8966666666667,"Block_18"
"Phyllostomidae","Artibeus","lituratus",36,25,-23.5,-46.37,-23.5,-46.37,27.06,9.84,19.68,17.23,27.06,9.84,19.68,17.23,"Mammal",11,21.4366666666667,19.0533333333333,2.3833333333334,"Block_18"
"Phyllostomidae","Carollia","perspicillata",35,29,-20.06,-56.47,-20.06,-56.47,32.2,15.08,25.09,17.12,32.2,15.08,25.09,17.12,"Mammal",6,27.8,23.8966666666667,3.9033333333333,"Block_18"
"Phyllostomidae","Chrotopterus","auritus",34,28,-19.37,-43.53,-19.37,-43.53,28.47,11.04,21.14,17.44,28.47,11.04,21.14,17.44,"Mammal",6,20.0433333333333,16.29,3.7533333333333,"Block_18"
"Phyllostomidae","Diphylla","ecaudata",30,26,-19.37,-43.52,-19.37,-43.52,28.47,11.04,21.14,17.44,28.47,11.04,21.14,17.44,"Mammal",4,19.4766666666667,15.76,3.7166666666667,"Block_18"
"Phyllostomidae","Phyllostomus","discolor",37,25,-20.49,-49.22,-20.49,-49.22,31.97,14.35,25.11,17.62,31.97,14.35,25.11,17.62,"Mammal",12,27.35,22.4166666666667,4.9333333333333,"Block_18"
"Phyllostomidae","Monophyllus","redmani",35,31,18.39,-67.15,18.39,-67.15,30.35,20.41,25.57,9.94,30.35,20.41,25.57,9.94,"Mammal",4,29.89,23.5566666666667,6.3333333333333,"Block_1"
"Phyllostomidae","Anoura","latidens",36.2,34.7,-18.29,-64.06,-18.29,-64.06,26.82,8.59,19.17,18.22,26.82,8.59,19.17,18.22,"Mammal",1.5,20.2233333333333,16.4066666666667,3.8166666666666,"Block_18"
"Phyllostomidae","Sturnira","erythromos",32.5,25.5,-18.29,-64.06,-18.29,-64.06,26.82,8.59,19.17,18.22,26.82,8.59,19.17,18.22,"Mammal",7,20.2233333333333,16.4066666666667,3.8166666666666,"Block_18"
"Pteropodidae","Pteropus","scapulatus",35,24,-27.4,153.15,-27.4,153.15,29.17,10.98,21,18.19,29.17,10.98,21,18.19,"Mammal",11,22.7766666666667,19.4333333333333,3.3433333333334,"Block_26"
"Pteropodidae","Melonycteris","melanops",33,28,-4.9,152.1,-4.9,152.1,28.75,20.73,24.68,8.03,28.75,20.73,24.68,8.03,"Mammal",5,24.9566666666667,22.3833333333333,2.5733333333334,"Block_27"
"Pteropodidae","Dobsonia","praedatrix",33,26,-4.3,152,-4.3,152,30.06,23.01,26.62,7.05,30.06,23.01,26.62,7.05,"Mammal",7,28.59,25.3266666666667,3.2633333333333,"Block_27"
"Pteropodidae","Nyctimene","albiventer",34,28,-4.98,145.1,-4.98,145.1,31.2,19.49,25.4,11.71,31.2,19.49,25.4,11.71,"Mammal",6,29.4966666666667,23.2833333333333,6.2133333333334,"Block_27"
"Pteropodidae","Cynopterus","brachyotis",37,30,4.53,114.56,4.53,114.56,32.16,23.33,27.49,8.83,32.16,23.33,27.49,8.83,"Mammal",7,30.5233333333333,23.3566666666667,7.1666666666666,"Block_16"
"Pteropodidae","Eonycteris","spelaea",32.5,26,3.85,114.43,3.85,114.43,31.12,22.5,26.67,8.62,31.12,22.5,26.67,8.62,"Mammal",6.5,30.8433333333333,23.02,7.8233333333333,"Block_16"
"Rhinonycteridae","Rhinonicteris","aurantia",37.5,32.5,-13.3,130.8,-13.3,130.8,32.74,15.37,26.89,17.37,32.74,15.37,26.89,17.37,"Mammal",5,30.91,24.7666666666667,6.1433333333333,"Block_26"
"Vespertilionidae","Miniopterus","schreibersii",37.5,32.5,-13.3,130.8,-13.3,130.8,32.74,15.37,26.89,17.37,32.74,15.37,26.89,17.37,"Mammal",5,30.91,24.7666666666667,6.1433333333333,"Block_26"
"Vespertilionidae","Lasiurus","cinereus",34,30,35.01,-106.62,35.01,-106.62,33.32,-5.18,13.28,38.51,33.32,-5.18,13.28,38.51,"Mammal",4,32.39,-2.39666666666667,34.7866666666667,"Block_1"
"Vespertilionidae","Myotis","keaysi",33.4,29.2,8.7,-71.4,8.7,-71.4,22.58,11.06,17.65,11.52,22.58,11.06,17.65,11.52,"Mammal",4.2,18.2166666666667,9.67,8.5466666666667,"Block_1"
"Vespertilionidae","Myotis","oxyotus",32.5,25.2,8.6,-71.1,8.6,-71.1,22.58,11.06,17.65,11.52,22.58,11.06,17.65,11.52,"Mammal",7.3,18.51,10.9166666666667,7.5933333333333,"Block_1"
"Vespertilionidae","Histiotus","velatus",31,25,-20.49,-49.22,-20.49,-49.22,31.97,14.35,25.11,17.62,31.97,14.35,25.11,17.62,"Mammal",6,27.35,22.4166666666667,4.9333333333333,"Block_18"
"Vespertilionidae","Myotis","thysanodes",34.5,32.5,35.65,-105.28,35.65,-105.28,27.91,-8.35,9.07,36.26,27.91,-8.35,9.07,36.26,"Mammal",2,27.3066666666667,-5.31,32.6166666666667,"Block_1"
"Vespertilionidae","Myotis","lucifugus",39,36,47.1,-88.6,47.1,-88.6,24.9,-12.8,5.31,37.7,24.9,-12.8,5.31,37.7,"Mammal",3,23.0166666666667,-11.7533333333333,34.77,"Block_1"
"Vespertilionidae","Eptesicus","fuscus",36,26.7,42.78,-97,42.78,-97,30.34,-12.2,9.45,42.53,30.34,-12.2,9.45,42.53,"Mammal",9.3,29.9033333333333,-10.2233333333333,40.1266666666666,"Block_1"
"Vespertilionidae","Vespadelus","vulturnus",33.3,27.6,-30.35,151.44,-30.35,151.44,29.12,0.22,14.69,28.9,29.12,0.22,14.69,28.9,"Mammal",5.7,14.1366666666667,10.8266666666667,3.31,"Block_26"
"Dasypodidae","Cabassous","centralis",32.5,27.5,8.38,-80.46,8.38,-80.46,30.67,22.97,26.99,7.7,30.67,22.97,26.99,7.7,"Mammal",5,29.3433333333333,23.9933333333333,5.35,"Block_1"
"Dasypodidae","Chaetophractus","nationi",35,29,-16.17,-63.35,-16.17,-63.35,30.93,15.5,24.71,15.44,30.93,15.5,24.71,15.44,"Mammal",6,26.5833333333333,23.09,3.4933333333333,"Block_18"
"Dasypodidae","Chaetophractus","vellerosus",35,30,-35,-65,-35,-65,31.48,2.06,17.04,29.42,31.48,2.06,17.04,29.42,"Mammal",5,19.5766666666667,14.5466666666667,5.03,"Block_18"
"Dasypodidae","Chaetophractus","villosus",35,29,-35,-65,-35,-65,31.48,2.06,17.04,29.42,31.48,2.06,17.04,29.42,"Mammal",6,19.5766666666667,14.5466666666667,5.03,"Block_18"
"Dasyuridae","Sminthopsis","macroura",34,31.3,-37.72,145.04,-37.72,145.04,26.47,5.49,14.61,20.97,26.47,5.49,14.61,20.97,"Mammal",2.7,14.82,12.6833333333333,2.1366666666667,"Block_26"
"Didelphidae","Caluromys","derbianus",35,26.36,9.08,-79.42,9.08,-79.42,29.86,21.93,26.21,7.94,29.86,21.93,26.21,7.94,"Mammal",8.64,29.0633333333333,23.9533333333333,5.11,"Block_1"
"Didelphidae","Didelphis","virginiana",34,22,29.39,-82.19,29.39,-82.19,33.32,7.16,21.41,26.15,33.32,7.16,21.41,26.15,"Mammal",12,32.2433333333333,9.39333333333333,22.85,"Block_1"
"Didelphidae","Lutreolina","crassicaudata",35,27,-41.24,-63.37,-41.24,-63.37,29.25,1.63,14.38,27.62,29.25,1.63,14.38,27.62,"Mammal",8,17.69,11.7633333333333,5.9266666666667,"Block_18"
"Didelphidae","Marmosa","robinsoni",36,26,8.53,-80.78,8.53,-80.78,28.5,21.3,25.09,7.2,28.5,21.3,25.09,7.2,"Mammal",10,24.2966666666667,18.0166666666667,6.28,"Block_1"
"Didelphidae","Metachirus","nudicaudatus",36,27.5,9.33,-79.39,9.33,-79.39,29.86,21.93,26.21,7.94,29.86,21.93,26.21,7.94,"Mammal",8.5,28.0766666666667,22.34,5.7366666666667,"Block_1"
"Didelphidae","Philander","opossum",36,29.5,9.01,-79.5,9.01,-79.5,29.86,21.93,26.21,7.94,29.86,21.93,26.21,7.94,"Mammal",6.5,28.9666666666667,24.43,4.5366666666667,"Block_1"
"Didelphidae","Marmosa","lepida",35,31,35.4,-115.2,35.4,-115.2,36.39,1.81,16.93,34.58,36.39,1.81,16.93,34.58,"Mammal",4,34.0066666666667,1.92333333333333,32.0833333333334,"Block_1"
"Acrobatidae","Acrobates","pygmaeus",35.1,34,-37.57,145.33,-37.57,145.33,26.47,5.49,14.61,20.97,26.47,5.49,14.61,20.97,"Mammal",1.1,13.1733333333333,10.44,2.7333333333333,"Block_26"
"Burramyidae","Cercartetus","nanus",35,31,-42.52,147.19,-42.52,147.19,21.75,2.93,11.43,18.81,21.75,2.93,11.43,18.81,"Mammal",4,11.3533333333333,10.4266666666667,0.9266666666666,"Block_26"
"Burramyidae","Cercartetus","lepidus",33,29,-35.48,141.3,-35.48,141.3,32.11,4.4,16.23,27.72,32.11,4.4,16.23,27.72,"Mammal",4,16.4333333333333,13.9733333333333,2.46,"Block_26"
"Macropodidae","Macropus","giganteus",35,15,-35.15,145.35,-35.15,145.35,33.4,3.97,17.1,29.43,33.4,3.97,17.1,29.43,"Mammal",20,18.5966666666667,13.77,4.8266666666667,"Block_26"
"Macropodidae","Macropus","rufus",35,25,-35.11,145.34,-35.11,145.34,33.4,3.97,17.1,29.43,33.4,3.97,17.1,29.43,"Mammal",10,18.63,13.7933333333333,4.8366666666667,"Block_26"
"Macropodidae","Setonix","brachyurus",32.5,20,-31.99,115.54,-31.99,115.54,31.23,9.06,18.86,22.16,31.23,9.06,18.86,22.16,"Mammal",12.5,19.58,17.3733333333333,2.2066666666667,"Block_26"
"Macropodidae","Dendrolagus","matschiei",37,27,-5.32,141,-5.32,141,29.41,14.9,22.38,14.5,29.41,14.9,22.38,14.5,"Mammal",10,24.8433333333333,21.3466666666667,3.4966666666666,"Block_27"
"Petauridae","Petaurus","breviceps",31,27,-37.46,145.12,-37.46,145.12,27.76,3.84,14.06,23.92,27.76,3.84,14.06,23.92,"Mammal",4,13.59,11.09,2.5,"Block_26"
"Phalangeridae","Phalanger","carmelitae",32.5,12.5,-4.98,145.1,-4.98,145.1,31.2,19.49,25.4,11.71,31.2,19.49,25.4,11.71,"Mammal",20,29.4966666666667,23.2833333333333,6.2133333333334,"Block_27"
"Phalangeridae","Phalanger","gymnotis",33,25,-4.98,145.1,-4.98,145.1,31.2,19.49,25.4,11.71,31.2,19.49,25.4,11.71,"Mammal",8,29.4966666666667,23.2833333333333,6.2133333333334,"Block_27"
"Phalangeridae","Phalanger","intercastellanus",30,13,-4.98,145.1,-4.98,145.1,31.2,19.49,25.4,11.71,31.2,19.49,25.4,11.71,"Mammal",17,29.4966666666667,23.2833333333333,6.2133333333334,"Block_27"
"Phalangeridae","Phalanger","orientalis",32,20,-4.98,145.1,-4.98,145.1,31.2,19.49,25.4,11.71,31.2,19.49,25.4,11.71,"Mammal",12,29.4966666666667,23.2833333333333,6.2133333333334,"Block_27"
"Phalangeridae","Phalanger","sericeus",30,15,-4.98,145.1,-4.98,145.1,31.2,19.49,25.4,11.71,31.2,19.49,25.4,11.71,"Mammal",15,29.4966666666667,23.2833333333333,6.2133333333334,"Block_27"
"Phascolarctidae","Phascolarctos","cinereus",26,20,-31.15,146.55,-31.15,146.55,35.38,4.35,19.26,31.04,35.38,4.35,19.26,31.04,"Mammal",6,21.7433333333333,15.6666666666667,6.0766666666666,"Block_26"
"Potoroidae","Potorous","tridactylus",32,24,-33.43,151.34,-33.43,151.34,29.02,4.86,17.43,24.15,29.02,4.86,17.43,24.15,"Mammal",8,20.22,16.32,3.9,"Block_26"
"Potoroidae","Aepyprymnus","rufescens",33,25,-28.92,152.37,-28.92,152.37,28.68,3.4,16.5,25.28,28.68,3.4,16.5,25.28,"Mammal",8,17.03,16.0866666666667,0.9433333333333,"Block_26"
"Pseudocheiridae","Pseudocheirus","occidentalis",32.5,25,-27.67,121.62,-27.67,121.62,37.53,5.18,21.16,32.35,37.53,5.18,21.16,32.35,"Mammal",7.5,23.63,18.48,5.15,"Block_26"
"Pseudocheiridae","Petauroides","volans",25,18,-31.53,151.68,-31.53,151.68,29.29,3.51,16.31,25.78,29.29,3.51,16.31,25.78,"Mammal",7,14.09,10.9733333333333,3.1166666666667,"Block_26"
"Tarsipedidae","Tarsipes","rostratus",34,28,-33.56,119.88,-33.56,119.88,28.7,6.75,16.74,21.95,28.7,6.75,16.74,21.95,"Mammal",6,15.2633333333333,15.0566666666667,0.2066666666666,"Block_26"
"procaviidae","Procavia","capensis",35,27,0.22,37.54,0.22,37.54,24.68,13.79,20.66,10.89,24.68,13.79,20.66,10.89,"Mammal",8,NA,NA,NA,NA
"Erinaceidae","Erinaceus","concolor",31.5,27.5,50,20,50,20,25.29,-6.04,8.91,31.33,25.29,-6.04,8.91,31.33,"Mammal",4,23.6033333333333,-4.76666666666667,28.37,"Block_10"
"Erinaceidae","Atelerix","albiventris",35,30,-0.48,11.36,-0.48,11.36,30.8,20.13,25.71,10.67,30.8,20.13,25.71,10.67,"Mammal",5,27.1666666666667,21.1733333333333,5.9933333333334,"Block_19"
"Erinaceidae","Paraechinus","aethiopicus?",34.2,30,29.5,34,29.5,34,34.96,5.62,20.23,29.34,34.96,5.62,20.23,29.34,"Mammal",4.2,32.4633333333333,4.23666666666667,28.2266666666666,"Block_13"
"Soricidae","Blarina","brevicauda",31,27,42.5,-76.5,42.5,-76.5,26.8,-9.28,8.28,36.08,26.8,-9.28,8.28,36.08,"Mammal",4,26.7233333333333,-7.53,34.2533333333333,"Block_1"
"Soricidae","Neomys","anomalus",30,25,52.72,23.65,52.72,23.65,24.59,-6.33,7.73,30.92,24.59,-6.33,7.73,30.92,"Mammal",5,23.51,-5.26333333333334,28.7733333333333,"Block_11"
"Soricidae","Neomys","fodiens",30,25,52.72,23.65,52.72,23.65,24.59,-6.33,7.73,30.92,24.59,-6.33,7.73,30.92,"Mammal",5,23.51,-5.26333333333334,28.7733333333333,"Block_11"
"Soricidae","Sorex","cinereus",30,25,37.4,-121.94,37.4,-121.94,27.16,3.69,14.13,23.48,27.16,3.69,14.13,23.48,"Mammal",5,28.3366666666667,5.94,22.3966666666667,"Block_1"
"Soricidae","Crocidura","russula",35,27.5,46.51,6.63,46.51,6.63,23.36,-3.15,8.85,26.51,23.36,-3.15,8.85,26.51,"Mammal",7.5,23.8233333333333,1.15,22.6733333333333,"Block_8"
"Soricidae","Crocidura","suaveolens",35,27.5,46.22,8.74,46.22,8.74,20.95,-3.31,7.64,24.26,20.95,-3.31,7.64,24.26,"Mammal",7.5,26.2366666666667,-2.02333333333334,28.26,"Block_8"
"Talpidae","Neurotrichus","gibbsii",32,24.9,49.3,-123.1,49.3,-123.1,21.95,0.27,9.24,21.68,21.95,0.27,9.24,21.68,"Mammal",7.1,22.8766666666667,2.49,20.3866666666667,"Block_1"
"Talpidae","Scalopus","aquaticus",33,26,29.4,-82.2,29.4,-82.2,33.32,7.16,21.41,26.15,33.32,7.16,21.41,26.15,"Mammal",7,32.1733333333333,9.33,22.8433333333333,"Block_1"
"Leporidae","Lepus","alleni",35,25,32.15,-111.1,32.15,-111.1,38.15,5.37,21.58,32.78,38.15,5.37,21.58,32.78,"Mammal",10,37.46,4.96,32.5,"Block_1"
"Leporidae","Sylvilagus","audubonii",40,25,32.14,-110.55,32.14,-110.55,34.91,3.33,18.63,31.58,34.91,3.33,18.63,31.58,"Mammal",15,31.63,-0.556666666666665,32.1866666666667,"Block_1"
"Leporidae","Brachylagus","idahoensis",25.5,17.5,41.6,-106.35,41.6,-106.35,28.01,-10.57,5.66,38.58,28.01,-10.57,5.66,38.58,"Mammal",8,25.04,-10.53,35.57,"Block_1"
"Macroscelididae","Elephantulus","edwardii",36,32.5,-32.28,21.15,-32.28,21.15,29.59,-0.75,14.19,30.34,29.59,-0.75,14.19,30.34,"Mammal",3.5,11.7766666666667,11.5133333333333,0.263333333333399,"Block_19"
"Macroscelididae","Macroscelides","proboscideus",38,35,-32.29,26.41,-32.29,26.41,27.9,1.14,14.78,26.76,27.9,1.14,14.78,26.76,"Mammal",3,11.34,9.96666666666666,1.37333333333334,"Block_19"
"Tachyglossidae","Tachyglossus","aculeatus",31,18,-42,146.5,-42,146.5,19.95,0.75,8.88,19.21,19.95,0.75,8.88,19.21,"Mammal",13,6.60333333333334,3.75666666666667,2.84666666666667,"Block_26"
"Tachyglossidae","Zaglossus","bruijni",33,18,-5.08,140.44,-5.08,140.44,29.62,20.53,25.55,9.08,29.62,20.53,25.55,9.08,"Mammal",15,22.99,19.15,3.84,"Block_27"
"Peramelidae","Macrotis","lagotis",35,27,-26.08,126.34,-26.08,126.34,37.55,6.34,22.22,31.21,37.55,6.34,22.22,31.21,"Mammal",8,23.8733333333333,20.1866666666667,3.6866666666666,"Block_26"
"Aotidae","Aotus","trivirgatus",30,28,-16.3,-63.5,-16.3,-63.5,30.93,15.5,24.71,15.44,30.93,15.5,24.71,15.44,"Mammal",2,26.2633333333333,23.1466666666667,3.1166666666666,"Block_18"
"Cebidae","Saimiri","sciureus",35,25,-5.39,-62.29,-5.39,-62.29,30.63,21.76,27.13,8.87,30.63,21.76,27.13,8.87,"Mammal",10,29.9766666666667,23.11,6.8666666666667,"Block_18"
"Cercopithecidae","Cercopithecus","mitis",25,7,-1.17,36.47,-1.17,36.47,29.11,12.06,20.22,17.05,29.11,12.06,20.22,17.05,"Mammal",18,23.0133333333333,15.28,7.7333333333333,"Block_19"
"Cercopithecidae","Colobus","guereza",28,5,-1.17,36.48,-1.17,36.48,29.11,12.06,20.22,17.05,29.11,12.06,20.22,17.05,"Mammal",23,23.0933333333333,15.3733333333333,7.72,"Block_19"
"Lorisidae","Perodicticus","potto",29,25,-1.48,11.36,-1.48,11.36,30.22,19.38,25.14,10.84,30.22,19.38,25.14,10.84,"Mammal",4,24.8633333333333,19.5433333333333,5.32,"Block_19"
"Lorisidae","Nycticebus","pygmaeus",35,27.5,23.07,104.03,23.07,104.03,26.68,6.97,18.24,19.71,26.68,6.97,18.24,19.71,"Mammal",7.5,21.9833333333333,4.79333333333333,17.19,"Block_16"
"Tarsiidae","Tarsius","syrichta",35,32,9.85,124.14,9.85,124.14,31.15,22.13,27.06,9.03,31.15,22.13,27.06,9.03,"Mammal",3,29.1633333333333,22.6366666666667,6.5266666666666,"Block_16"
"Bathyergidae","Cryptomys","bocagei",32.5,31.5,-14.53,13.28,-14.53,13.28,26.03,10.04,19.71,15.99,26.03,10.04,19.71,15.99,"Mammal",1,32.0766666666667,19.8066666666667,12.27,"Block_19"
"Bathyergidae","Cryptomys","hottentotus",32,28,-15.23,28.21,-15.23,28.21,27.81,9.2,21.72,18.61,27.81,9.2,21.72,18.61,"Mammal",4,22.45,18.29,4.16,"Block_19"
"Bathyergidae","Cryptomys","mechowi",30,29,-12.27,27.51,-12.27,27.51,27.25,5.03,20.33,22.22,27.25,5.03,20.33,22.22,"Mammal",1,24.8366666666667,17.6366666666667,7.2,"Block_19"
"Bathyergidae","Fukomys","damarensis",31,27,-25.47,20.01,-25.47,20.01,35.92,1.07,21.1,34.85,35.92,1.07,21.1,34.85,"Mammal",4,21.1166666666667,20.92,0.196666666666697,"Block_19"
"Bathyergidae","Georychus","capensis",34,26.3,-34.12,18.23,-34.12,18.23,24.05,9.66,16.74,14.38,24.05,9.66,16.74,14.38,"Mammal",7.7,NA,NA,NA,NA
"Bathyergidae","Heliophobius","argenteocinereus",33,28,-1.37,36.8,-1.37,36.8,26.25,11.04,18.73,15.22,26.25,11.04,18.73,15.22,"Mammal",5,21.75,14.1233333333333,7.6266666666667,"Block_19"
"Bathyergidae","Heterocephalus","glaber",37,31,-2.45,36.5,-2.45,36.5,28.18,12.4,20.41,15.78,28.18,12.4,20.41,15.78,"Mammal",6,20.8666666666667,12.6833333333333,8.1833333333334,"Block_19"
"Caviidae","Dolichotis","salinicola",37,28,-23.26,-58.57,-23.26,-58.57,34.53,12.62,24.05,21.91,34.53,12.62,24.05,21.91,"Mammal",9,24.5566666666667,23.89,0.6666666666667,"Block_18"
"Caviidae","Kerodon","rupestris",36,27,-12.31,-44.09,-12.31,-44.09,31.08,15.45,24.76,15.63,31.08,15.45,24.76,15.63,"Mammal",9,27.2666666666667,19.88,7.3866666666667,"Block_18"
"Cricetidae","Microtus","longicaudus",30,25,46.73,-117.18,46.73,-117.18,29.26,-3.34,9.15,32.6,29.26,-3.34,9.15,32.6,"Mammal",5,29.0566666666667,-3.60666666666667,32.6633333333334,"Block_1"
"Cricetidae","Microtus","californicus",40,33,33.3,-116.03,33.3,-116.03,36.31,3.75,18.85,32.56,36.31,3.75,18.85,32.56,"Mammal",7,40.8333333333333,10.4233333333333,30.41,"Block_1"
"Cricetidae","Abrothrix","andinus",34,26.8,-34.46,-71.22,-34.46,-71.22,26.13,3.87,14.07,22.26,26.13,3.87,14.07,22.26,"Mammal",7.2,15.3033333333333,14.4033333333333,0.9,"Block_18"
"Cricetidae","Abrothrix","longipilis",32,27.3,-45.54,-71.22,-45.54,-71.22,18.69,-3.48,6.81,22.17,18.69,-3.48,6.81,22.17,"Mammal",4.7,7.83,3.86333333333333,3.96666666666667,"Block_18"
"Cricetidae","Auliscomys","boliviensis",31,22.7,-34.46,-71.23,-34.46,-71.23,26.13,3.87,14.07,22.26,26.13,3.87,14.07,22.26,"Mammal",8.3,13.8933333333333,13.57,0.3233333333333,"Block_18"
"Cricetidae","Loxodontomys","micropus",33,22,-34.57,-70.82,-34.57,-70.82,24.48,-0.13,11.24,24.61,24.48,-0.13,11.24,24.61,"Mammal",11,10.83,10.2933333333333,0.536666666666701,"Block_18"
"Cricetidae","Phyllotis","darwini",34,27.5,-45.54,-71.22,-45.54,-71.22,18.69,-3.48,6.81,22.17,18.69,-3.48,6.81,22.17,"Mammal",6.5,7.83,3.86333333333333,3.96666666666667,"Block_18"
"Cricetidae","Peromyscus","maniculatus",37,29,44.3,-73.9,44.3,-73.9,24.79,-13.9,5.68,38.69,24.79,-13.9,5.68,38.69,"Mammal",8,21.1333333333333,-14.6066666666667,35.74,"Block_1"
"Cricetidae","Akodon","azarae",32,30,-37.8,-58.3,-37.8,-58.3,27.24,2.79,14.36,24.45,27.24,2.79,14.36,24.45,"Mammal",2,15.81,12.11,3.7,"Block_18"
"Cricetidae","Myodes","gapperi",34,26.5,42.5,-76.5,42.5,-76.5,26.8,-9.28,8.28,36.08,26.8,-9.28,8.28,36.08,"Mammal",7.5,26.7233333333333,-7.53,34.2533333333333,"Block_1"
"Cricetidae","Peromyscus","leucopus",34.5,27.5,42.5,-76.5,42.5,-76.5,26.8,-9.28,8.28,36.08,26.8,-9.28,8.28,36.08,"Mammal",7,26.7233333333333,-7.53,34.2533333333333,"Block_1"
"Cricetidae","Isthmomys","pirrensis",34,32,7.52,-77.5,7.52,-77.5,30.47,22.16,26.35,8.31,30.47,22.16,26.35,8.31,"Mammal",2,27.05,20.65,6.4,"Block_1"
"Cricetidae","Ochrotomys","nuttalli",36,29.5,28.5,-81.6,28.5,-81.6,33.64,8.78,22.4,24.85,33.64,8.78,22.4,24.85,"Mammal",6.5,31.83,11.44,20.39,"Block_1"
"Cricetidae","Peromyscus","gossypinus",35.3,29.7,29.4,-82.19,29.4,-82.19,33.32,7.16,21.41,26.15,33.32,7.16,21.41,26.15,"Mammal",5.6,32.2066666666667,9.37333333333333,22.8333333333334,"Block_1"
"Cricetidae","Myodes","rufocanus",27.5,22.5,48.29,124.51,48.29,124.51,27.83,-26.76,2.73,54.59,27.83,-26.76,2.73,54.59,"Mammal",5,27.3133333333333,-26.08,53.3933333333333,"Block_16"
"Cricetidae","Peromyscus","californicus",34.5,27,34.3,-117.6,34.3,-117.6,31.45,2.04,14.83,29.41,31.45,2.04,14.83,29.41,"Mammal",7.5,28.4666666666667,-1.01333333333333,29.48,"Block_1"
"Cricetidae","Peromyscus","crinitus",35,29,36.2,-115.2,36.2,-115.2,38.74,0.9,17.99,37.83,38.74,0.9,17.99,37.83,"Mammal",6,39.71,4.34333333333333,35.3666666666667,"Block_1"
"Cricetidae","Peromyscus","eremicus",36.5,30,36.2,-115.2,36.2,-115.2,38.74,0.9,17.99,37.83,38.74,0.9,17.99,37.83,"Mammal",6.5,39.71,4.34333333333333,35.3666666666667,"Block_1"
"Cricetidae","Peromyscus","truei",33,27,36.3,-115.7,36.3,-115.7,35.05,-2.43,14.2,37.48,35.05,-2.43,14.2,37.48,"Mammal",6,23.2066666666667,-8.76333333333333,31.97,"Block_1"
"Cricetidae","Lemmiscus","curtatus",33,25,42.7,-118.7,42.7,-118.7,28.83,-8.5,6.93,37.34,28.83,-8.5,6.93,37.34,"Mammal",8,25.5333333333333,-10.7166666666667,36.25,"Block_1"
"Cricetidae","lemmus","sibiricus",32,25,71.29,-156.7,71.29,-156.7,8.58,-28,-10.61,36.58,8.58,-28,-10.61,36.58,"Mammal",7,8.39333333333333,-25.6866666666667,34.08,"Block_2"
"Cricetidae","Microtus","pinetorum",35,23,42.44,-76.47,42.44,-76.47,26.86,-8.91,8.47,35.77,26.86,-8.91,8.47,35.77,"Mammal",12,26.6233333333333,-7.70666666666667,34.33,"Block_1"
"Cricetidae","Microtus","richardsoni",33.5,22.5,44.19,-121.65,44.19,-121.65,24.82,-5.61,5.91,30.43,24.82,-5.61,5.91,30.43,"Mammal",11,25.7466666666667,-5.15,30.8966666666667,"Block_1"
"Cricetidae","Myodes","californicus",33,25,44.6,-123.38,44.6,-123.38,26.47,1.92,11.36,24.55,26.47,1.92,11.36,24.55,"Mammal",8,27.01,1.35,25.66,"Block_1"
"Cricetidae","Neofiber","alleni",34,25,29.79,-82.49,29.79,-82.49,33.2,6.98,21.06,26.22,33.2,6.98,21.06,26.22,"Mammal",9,32.4733333333333,8.57333333333333,23.9,"Block_1"
"Cricetidae","Ondatra","zibethicus",30,15,40.71,-74.01,40.71,-74.01,30.34,-4.81,12.21,35.14,30.34,-4.81,12.21,35.14,"Mammal",15,28.6,-3.12666666666667,31.7266666666667,"Block_1"
"Cricetidae","Megadontomys","thomasi",35,28.3,20.5,-98.4,20.5,-98.4,30.87,10.6,22.25,20.26,30.87,10.6,22.25,20.26,"Mammal",6.7,20.7133333333333,6.89666666666666,13.8166666666666,"Block_1"
"Cricetidae","Microtus","montanus",31,26,46.43,-117.1,46.43,-117.1,29.72,-4.27,8.9,33.99,29.72,-4.27,8.9,33.99,"Mammal",5,32.38,-2.94333333333334,35.3233333333333,"Block_1"
"Cricetidae","Reithrodontomys","megalotis",34.5,31.5,35.17,-119.42,35.17,-119.42,34.52,3.83,17.71,30.69,34.52,3.83,17.71,30.69,"Mammal",3,36.5533333333333,6.02666666666667,30.5266666666666,"Block_1"
"Cricetidae","Cricetulus","barabensis",30,27,39.25,116.34,39.25,116.34,32.13,-7.13,13.76,39.26,32.13,-7.13,13.76,39.26,"Mammal",3,32.0066666666667,-6.99666666666667,39.0033333333334,"Block_16"
